district_name,district_id,school_name,school_id,subject,grade,n1,ss1,n2,ss2,predicted,residuals,resid_z,resid_t,cooks,test_year,tprob,flagged_t95
KENOSHA,2793,BOSE EL,50,math,4,43,407.1,40,432.6,448.4385912,-15.83859115,-1.632893051,-1.634215508,0.002870126,2007,0.055130723,0
KENOSHA,2793,COLUMBUS EL,100,math,4,26,412.6,19,464.6,452.7340917,11.86590831,1.223031825,1.223326295,0.001249789,2007,0.118490355,0
KENOSHA,2793,DURKEE EL,120,math,4,21,405.7,20,445.2,447.345191,-2.145191011,-0.22117604,-0.221073996,5.61E-05,2007,0.413696629,0
KENOSHA,2793,FOREST PARK EL,140,math,4,71,430.6,65,469.6,466.7920935,2.80790653,0.289312537,0.289183935,4.06E-05,2007,0.386687665,0
KENOSHA,2793,EDWARD BAIN,150,math,4,65,403,79,444.6,445.2364907,-0.636490744,-0.06563399,-0.065602289,5.59E-06,2007,0.473931159,0
KENOSHA,2793,FRANK EL,160,math,4,49,393.7,46,452.7,437.9731898,14.72681018,1.519561029,1.520527584,0.004449427,2007,0.067687231,0
KENOSHA,2793,GRANT EL,180,math,4,44,419.3,37,464.7,457.9667924,6.733207646,0.693854215,0.693679616,0.000301729,2007,0.246167541,0
KENOSHA,2793,GREWENOW EL,220,math,4,54,436.2,49,472.6,471.165694,1.434305976,0.147787683,0.147717558,1.12E-05,2007,0.441592222,0
KENOSHA,2793,HARVEY EL,240,math,4,62,443,58,463.6,476.4764947,-12.8764947,-1.326924437,-1.327414722,0.001112903,2007,0.094831887,0
KENOSHA,2793,JEFFERSON EL,300,math,4,41,413.4,32,438.2,453.3588918,-15.15889177,-1.562396635,-1.563490766,0.001966812,2007,0.064044715,0
KENOSHA,2793,JEFFERY EL,310,math,4,65,437,63,465.2,471.7904941,-6.590494103,-0.679076012,-0.678898449,0.000240316,2007,0.249864354,0
KENOSHA,2793,LINCOLN EL,340,math,4,39,399.3,33,451.6,442.3467904,9.253209621,0.954395296,0.954354005,0.001389899,2007,0.173529334,0
KENOSHA,2793,MCKINLEY EL,380,math,4,34,422.4,29,467.1,460.3878927,6.71210734,0.691634792,0.69145972,0.000268611,2007,0.247485218,0
KENOSHA,2793,PLEASANT PRAIRI,420,math,4,76,446.3,84,478,479.053795,-1.053795021,-0.108603769,-0.108551708,8.55E-06,2007,0.456910032,0
KENOSHA,2793,PRAIRIE LANE,440,math,4,46,448.5,44,481.3,480.7719952,0.528004761,0.054420036,0.054393716,2.37E-06,2007,0.478436713,0
KENOSHA,2793,ROOSEVELT EL,460,math,4,64,453.4,55,484.6,484.5988957,0.001104277,0.000113838,0.000113783,1.30E-11,2007,0.499954817,0
KENOSHA,2793,SOMERS EL,500,math,4,98,428.4,93,463,465.0738933,-2.073893253,-0.213685001,-0.213586076,2.25E-05,2007,0.415671241,0
KENOSHA,2793,SOUTHPORT EL,520,math,4,58,444.7,57,475.2,477.8041949,-2.604194863,-0.268374665,-0.268253851,4.88E-05,2007,0.394744814,0
KENOSHA,2793,STOCKER EL,530,math,4,81,445.2,77,478.4,478.1946949,0.205305087,0.021157969,0.02114771,3.10E-07,2007,0.491591625,0
KENOSHA,2793,STRANGE EL,540,math,4,59,415.9,47,450.1,455.311392,-5.211392018,-0.537082358,-0.536896941,0.000208001,2007,0.296963157,0
KENOSHA,2793,VERNON EL,600,math,4,48,433.5,54,460,469.0569938,-9.056993757,-0.933192618,-0.933134118,0.000427355,2007,0.177491242,0
KENOSHA,2793,WHITTIER EL,680,math,4,61,442.8,62,482.3,476.3202947,5.979705324,0.616206391,0.616020928,0.000238144,2007,0.270086339,0
KENOSHA,2793,WILSON EL,700,math,4,29,398,24,429.8,441.3314903,-11.53149025,-1.189485353,-1.189724982,0.002282407,2007,0.123145672,0
KEWASKUM,2800,KEWASKUM EL,60,math,4,48,428.7,52,481.3,465.3081933,15.99180672,1.64772414,1.649097622,0.001330751,2007,0.05263738,0
KIMBERLY,2835,JANSSEN EL,20,math,4,68,452,66,481.9,483.5054956,-1.605495584,-0.165497077,-0.165418994,2.57E-05,2007,0.434563808,0
KIMBERLY,2835,WESTSIDE EL,110,math,4,51,446.5,62,483.8,479.209995,4.590004959,0.4730474,0.472869252,0.000163609,2007,0.318997063,0
KOHLER,2842,KOHLER EL,20,math,4,30,470.9,32,489.8,498.2663975,-8.466397451,-0.873766497,-0.873666187,0.001625208,2007,0.194509,0
LA CROSSE,2849,EMERSON EL,60,math,4,32,422.3,34,460,460.3097927,-0.309792651,-0.03192198,-0.031906511,5.74E-07,2007,0.487369403,0
LA CROSSE,2849,FRANKLIN EL,80,math,4,24,448,29,473.1,480.3814952,-7.281495189,-0.750470883,-0.750311807,0.000440063,2007,0.229662978,0
LA CROSSE,2849,SOUTHERN BLUFFS,110,math,4,71,414.8,71,452.9,454.4522919,-1.55229191,-0.159983795,-0.159908174,1.94E-05,2007,0.436706972,0
LA CROSSE,2849,HINTGEN EL,120,math,4,53,431.2,50,466.2,467.2606935,-1.06069353,-0.109288496,-0.109236115,5.79E-06,2007,0.456730675,0
LA CROSSE,2849,SPENCE EL,290,math,4,57,429.9,59,469.1,466.2453934,2.854606599,0.294124612,0.293994272,4.20E-05,2007,0.384905918,0
LADYSMITH HAWK,2856,LADYSMITH EL,60,math,4,40,453.8,45,475.9,484.9112958,-9.011295762,-0.928974323,-0.928912545,0.000879714,2007,0.179001322,0
LAKE GENEVA J1,2885,CENTRAL EL,20,math,4,97,428.2,106,452.2,464.9176932,-12.71769323,-1.31037765,-1.310834033,0.000846218,2007,0.096386799,0
LAKE GENEVA J1,2885,STAR CENTER EL,120,math,4,42,422,42,463.9,460.0754926,3.824507379,0.394091083,0.393929587,8.83E-05,2007,0.34783721,0
LAKE MILLS,2898,PROSPECT STR,100,math,4,80,436,80,473,471.009494,1.990505996,0.205096863,0.205001556,2.14E-05,2007,0.419049096,0
LITTLE CHUTE,3129,LITTLE CHUTE EL,20,math,4,78,435.2,82,469.9,470.3846939,-0.484693925,-0.049941299,-0.049917134,1.25E-06,2007,0.480155655,0
LODI,3150,LODI EL,40,math,4,108,438.4,119,470.6,472.8838942,-2.283894241,-0.235334039,-0.2352262,2.99E-05,2007,0.407220451,0
LUXEMBURG,3220,LUXEMBURGC EL,100,math,4,113,423.1,118,472.2,460.9345927,11.26540727,1.160805989,1.161001838,0.000740502,2007,0.124002218,0
MADISON,3269,LINCOLN E RI,15,math,4,78,425.4,79,456.2,462.730893,-6.530892957,-0.672932226,-0.672753558,0.000234262,2007,0.251546173,0
MADISON,3269,SANDBURG EL,40,math,4,43,438.7,39,470.5,473.1181943,-2.618194271,-0.269781798,-0.269660449,3.97E-05,2007,0.394440241,0
MADISON,3269,HAWTHORNE EL,48,math,4,45,406.2,36,450.5,447.7356911,2.76430894,0.285001696,0.284874668,9.11E-05,2007,0.388709535,0
MADISON,3269,CRESTWOOD EL,105,math,4,54,469.6,56,486.4,497.2510973,-10.85109732,-1.119759162,-1.119897179,0.002536423,2007,0.133812156,0
MADISON,3269,CESAR CHAVEZ EL,110,math,4,87,445.7,81,475.2,478.585195,-3.385194962,-0.348870624,-0.348721977,8.60E-05,2007,0.364107075,0
MADISON,3269,ELVEHJEM EL,165,math,4,59,448.4,62,479.2,480.6938952,-1.493895229,-0.153971226,-0.153898306,1.89E-05,2007,0.439098971,0
MADISON,3269,EMERSON EL,180,math,4,24,421.4,27,447.3,459.6068926,-12.30689256,-1.268161404,-1.268536006,0.000933404,2007,0.107923634,0
MADISON,3269,FALK EL,210,math,4,42,430.3,35,460.3,466.5577934,-6.257793441,-0.644771733,-0.644588936,0.000201655,2007,0.261759573,0
MADISON,3269,ALLIS EL,225,math,4,60,415.8,70,442.1,455.233292,-13.13329201,-1.353511981,-1.35405897,0.001326762,2007,0.090067918,0
MADISON,3269,GLENDALE EL,255,math,4,26,387.1,38,423.7,432.8185892,-9.118589174,-0.941408308,-0.941356329,0.002201552,2007,0.176314075,0
MADISON,3269,STEPHENS EL,270,math,4,57,463.4,63,481.8,492.4088967,-10.60889671,-1.094268471,-1.094373357,0.001876312,2007,0.139012365,0
MADISON,3269,SCHENK EL,300,math,4,31,417.4,47,444.5,456.4828922,-11.98289217,-1.234893385,-1.235208201,0.00103165,2007,0.111512424,0
MADISON,3269,KENNEDY EL,375,math,4,84,457.3,82,482,487.6447961,-5.644796108,-0.582024955,-0.581838218,0.000405416,2007,0.281145769,0
MADISON,3269,MUIR EL,390,math,4,71,460.2,70,482.3,489.9096964,-7.609696394,-0.784752518,-0.784606212,0.000839445,2007,0.217685002,0
MADISON,3269,LAKE VIEW EL,435,math,4,33,411.2,37,452.1,451.6406916,0.459308446,0.047344028,0.047321114,2.00E-06,2007,0.481259425,0
MADISON,3269,LEOPOLD EL,475,math,4,75,432.4,83,458.9,468.1978937,-9.297893648,-0.958009732,-0.957971499,0.000446411,2007,0.170446569,0
MADISON,3269,MARQUETTE EL,525,math,4,65,453.8,63,486.6,484.9112958,1.688704238,0.174088491,0.174006601,3.09E-05,2007,0.431213597,0
MADISON,3269,MENDOTA EL,555,math,4,34,433.9,29,460.8,469.3693938,-8.569393796,-0.882954409,-0.88285996,0.000384291,2007,0.192414613,0
MADISON,3269,ORCHARD RIDGE,615,math,4,45,434.9,42,464.3,470.1503939,-5.850393895,-0.602804232,-0.602618026,0.000181635,2007,0.27504081,0
MADISON,3269,RANDALL EL,645,math,4,104,463.7,110,495.4,492.6431967,2.75680326,0.284359792,0.284233,0.000128339,2007,0.388385539,0
MADISON,3269,HUEGEL EL,660,math,4,65,433.6,66,467.4,469.1350938,-1.735093767,-0.178776488,-0.178692536,1.57E-05,2007,0.429367466,0
MADISON,3269,GOMPERS EL,675,math,4,43,451,42,467.2,482.7244955,-15.52449549,-1.600222523,-1.601436275,0.002293784,2007,0.058479118,0
MADISON,3269,SHOREWOOD HILLS,735,math,4,67,475.7,61,504.9,502.0151979,2.884802075,0.297848212,0.29771654,0.000226247,2007,0.383473981,0
MADISON,3269,THOREAU EL,780,math,4,46,440.5,42,472.8,474.5239945,-1.723994448,-0.177648045,-0.177564588,1.82E-05,2007,0.429969651,0
MADISON,3269,VAN HISE EL,795,math,4,37,496.7,41,505.7,518.4162,-12.7162,-1.3160729,-1.316540833,0.008610702,2007,0.097743287,0
MANITOWOC,3290,FRANKLIN EL,60,math,4,41,402.6,44,448.5,444.9240907,3.575909295,0.368751107,0.36859654,0.000179527,2007,0.357118539,0
MANITOWOC,3290,JEFFERSON EL,120,math,4,71,403.5,60,446.9,445.6269908,1.273009207,0.131267072,0.131204493,2.19E-05,2007,0.448029959,0
MANITOWOC,3290,MONROE EL,220,math,4,47,437.4,44,466.6,472.1028941,-5.502894142,-0.567013994,-0.566827331,0.00016918,2007,0.286889308,0
MANITOWOC,3290,STANGEL EL,260,math,4,54,428.3,50,473.5,464.9957932,8.504206757,0.876237211,0.876138456,0.000377942,2007,0.192614883,0
MAPLE,3297,NORTHWESTERN EL,130,math,4,67,428.8,68,464.9,465.3862933,-0.486293293,-0.050105459,-0.050081215,1.23E-06,2007,0.480103336,0
MARSHALL,3332,MARSHALL EL,20,math,4,93,439.6,92,465.8,473.8210944,-8.02109436,-0.826515372,-0.826388265,0.000382604,2007,0.205372691,0
MARSHFIELD,3339,GRANT EL,40,math,4,78,429.8,76,471.8,466.1672934,5.632706609,0.580366505,0.580179758,0.000163726,2007,0.28176623,0
MARSHFIELD,3339,MADISON EL,100,math,4,44,426.5,45,476.8,463.5899931,13.21000694,1.361121186,1.361684916,0.000937009,2007,0.090114624,0
MARSHFIELD,3339,NASONVILLE EL,140,math,4,28,457.4,28,482,487.7228961,-5.722896118,-0.590080913,-0.589894294,0.000418612,2007,0.280083146,0
MARSHFIELD,3339,WASHINGTON EL,180,math,4,43,449.7,41,483.5,481.7091954,1.790804643,0.184581686,0.184495197,2.88E-05,2007,0.427278606,0
MAUSTON,3360,GRAYSIDE EL,100,math,4,60,419.5,64,456.2,458.1229924,-1.922992374,-0.198162604,-0.19807025,2.44E-05,2007,0.421813924,0
MAYVILLE,3367,MAYVILLE MI,60,math,4,55,437.7,59,471.3,472.3371942,-1.037194172,-0.106872123,-0.106820872,6.06E-06,2007,0.457649861,0
MCFARLAND,3381,WAUBESA INT,40,math,4,133,452,141,486.7,483.5054956,3.194504416,0.329294673,0.329152247,0.000101717,2007,0.371266254,0
MEDFORD,3409,MEDFORD EL,180,math,4,97,437.7,98,457.6,472.3371942,-14.73719417,-1.518515303,-1.519478846,0.00122268,2007,0.065947453,0
MEDFORD,3409,STETSONVILLE EL,320,math,4,22,450.5,22,473.8,482.3339954,-8.533995436,-0.879643022,-0.879546436,0.000677358,2007,0.194529616,0
MELLEN,3427,MELLEN EL,40,math,4,18,436.3,18,465.3,471.243794,-5.943794034,-0.612435914,-0.61225021,0.000192426,2007,0.274237341,0
MENASHA,3430,BUTTE DES MORTS,40,math,4,39,440.2,40,463.8,474.2896944,-10.48969442,-1.080898477,-1.080986818,0.000667177,2007,0.143171173,0
MENASHA,3430,CLOVIS GROVE,60,math,4,62,448.7,64,464.4,480.9281953,-16.52819526,-1.70352914,-1.705104201,0.002340123,2007,0.046550917,0
MENASHA,3430,JEFFERSON EL,80,math,4,19,415.9,22,446,455.311392,-9.311392018,-0.959625444,-0.95958859,0.000664029,2007,0.174090607,0
MENASHA,3430,GEGAN EL,120,math,4,38,454.3,48,455.6,485.3017958,-29.70179581,-3.062030298,-3.07455707,0.009780719,2007,0.001753008,1
MENOMINEE IND,3434,KESHENA PRIMARY,20,math,4,54,427.1,52,453.8,464.0585931,-10.25859312,-1.057010438,-1.057070616,0.000559213,2007,0.147730448,0
MENOMONEE FALLS,3437,BEN FRANKLIN EL,40,math,4,140,453.7,149,491.2,484.8331958,6.366804248,0.656350664,0.656169381,0.000437121,2007,0.256367001,0
MENOMONEE FALLS,3437,RIVERSIDE EL,65,math,4,49,433.2,58,467.2,468.8226937,-1.622693727,-0.167194953,-0.167116115,1.37E-05,2007,0.433935076,0
MENOMONIE,3444,RIVER HEIGHTS,220,math,4,52,410.9,52,452.5,451.4063915,1.093608476,0.112727017,0.112673029,1.15E-05,2007,0.45536606,0
MEQUON THIENS,3479,ORIOLE LANE EL,100,math,4,73,467.9,79,489.5,495.9233972,-6.423397155,-0.662762902,-0.662582567,0.000830129,2007,0.254775548,0
MEQUON THIENS,3479,WILSON EL,160,math,4,63,470.3,62,502.5,497.7977974,4.702202608,0.485262532,0.485082538,0.000489664,2007,0.314677682,0
MERRILL,3500,KGOODRICH EL,190,math,4,62,433.8,65,481.8,469.2912938,12.50870621,1.288843898,1.289257728,0.00081785,2007,0.100974364,0
SWALLOW,3510,SWALLOW EL,20,math,4,46,471.1,58,496.9,498.4225975,-1.522597471,-0.157140821,-0.157066475,5.30E-05,2007,0.43787375,0
MIDDLETON CROSS,3549,ELM LAWN EL,40,math,4,73,456.6,74,484.3,487.098096,-2.798096039,-0.28849594,-0.288367635,9.65E-05,2007,0.386941274,0
MIDDLETON CROSS,3549,NORTHSIDE EL,90,math,4,70,465,76,486.5,493.6584969,-7.158496869,-0.738453412,-0.738290473,0.000914442,2007,0.231320977,0
MIDDLETON CROSS,3549,SAUK TRAIL EL,120,math,4,43,452.5,42,480.5,483.8959956,-3.395995634,-0.350072372,-0.349923355,0.000117644,2007,0.364093717,0
MIDDLETON CROSS,3549,SUNSETRIDGE EL,150,math,4,96,475.1,94,496.5,501.5465979,-5.046597866,-0.521019232,-0.520835067,0.000677281,2007,0.301859787,0
MIDDLETON CROSS,3549,W MIDDLETON EL,160,math,4,47,449.7,48,486.9,481.7091954,5.190804643,0.53502624,0.53484096,0.000241567,2007,0.297640634,0
MILWAUKEE,3619,ALLEN FIELD EL,73,math,4,90,402.8,93,438.4,445.0802907,-6.680290724,-0.68886976,-0.688694112,0.000620956,2007,0.246374437,0
MILWAUKEE,3619,ALCOTT EL,75,math,4,31,416.9,21,454.8,456.0923921,-1.292392117,-0.133188992,-0.13312553,1.23E-05,2007,0.447712234,0
MILWAUKEE,3619,AUER AVE EL,77,math,4,41,369,31,390,418.6824874,-28.68248739,-2.967090954,-2.97839507,0.039498872,2007,0.002845277,1
MILWAUKEE,3619,BARTON EL,81,math,4,51,400.8,44,433.3,443.5182905,-10.21829053,-1.053834575,-1.053891143,0.001587686,2007,0.148909414,0
MILWAUKEE,3619,DR M L KING EL,83,math,4,37,403.5,34,423.5,445.6269908,-22.12699079,-2.281637302,-2.28631,0.006601729,2007,0.014393817,1
MILWAUKEE,3619,BROWN STREET,89,math,4,76,375,48,420.6,423.368488,-2.768487978,-0.286178698,-0.286051239,0.000306724,2007,0.388047968,0
MILWAUKEE,3619,BROWNING EL,92,math,4,63,380.2,56,409,427.4296885,-18.42968849,-1.903980239,-1.906411206,0.011473775,2007,0.030913459,0
MILWAUKEE,3619,BRUCE EL,93,math,4,40,408.1,29,439.5,449.2195913,-9.719591248,-1.002001076,-1.002003025,0.001032078,2007,0.162461684,0
MILWAUKEE,3619,BRYANT EL,94,math,4,30,408.6,31,435.7,449.6100913,-13.9100913,-1.433969787,-1.434705624,0.00206553,2007,0.080857209,0
MILWAUKEE,3619,BURBANK EL,95,math,4,45,414.3,31,452.6,454.0617919,-1.46179186,-0.150659154,-0.150587729,1.76E-05,2007,0.440654455,0
MILWAUKEE,3619,BURDICK EL,98,math,4,35,405.5,30,445.2,447.188991,-1.988990991,-0.205073473,-0.204978176,4.87E-05,2007,0.419510565,0
MILWAUKEE,3619,CARLETON EL,101,math,4,35,378.7,35,386.4,426.2581883,-39.85818834,-4.118429614,-4.150716107,0.056421878,2007,0.000104894,1
MILWAUKEE,3619,CASS STREET EL,104,math,4,29,378.8,23,425.9,426.3362884,-0.436288354,-0.045079906,-0.045058083,6.74E-06,2007,0.482233753,0
MILWAUKEE,3619,BCARSN ACAD SCI,108,math,4,52,391.9,39,490.5,436.5673897,53.93261035,5.565737229,5.64854262,0.064117268,2007,8.64E-07,1
MILWAUKEE,3619,CLARKE STREET,110,math,4,28,389.6,25,427.5,434.7710894,-7.27108942,-0.750505658,-0.750346593,0.001274245,2007,0.230169763,0
MILWAUKEE,3619,CLEMENT AVE EL,113,math,4,42,412.8,32,469,452.8902917,16.10970829,1.660432254,1.6618503,0.002282687,2007,0.053312009,0
MILWAUKEE,3619,CLEMENS EL,114,math,4,46,392,35,448.8,436.6454897,12.15451034,1.254310954,1.254660173,0.003243649,2007,0.109079339,0
MILWAUKEE,3619,CONGRESS EL,116,math,4,80,393.6,65,434.5,437.8950898,-3.395089816,-0.350319315,-0.350170222,0.000237433,2007,0.363680392,0
MILWAUKEE,3619,COOPER EL,117,math,4,33,447.7,32,471.3,480.1471952,-8.84719516,-0.911831037,-0.911756434,0.000640984,2007,0.184466509,0
MILWAUKEE,3619,CURTIN EL,122,math,4,30,401.1,27,449.9,443.7525906,6.147409444,0.633983918,0.633799938,0.000567101,2007,0.265874077,0
MILWAUKEE,3619,DOERFLER EL,125,math,4,70,399.5,69,448.7,442.5029904,6.197009602,0.639164113,0.638980674,0.000618022,2007,0.26249104,0
MILWAUKEE,3619,WESTSIDE EL,130,math,4,13,378.6,39,434.3,426.1800883,8.119911666,0.839015751,0.838895198,0.002349359,2007,0.203387283,0
MILWAUKEE,3619,DOVER STREET,131,math,4,34,426.1,31,449.7,463.277593,-13.57759303,-1.39900167,-1.399652188,0.000997547,2007,0.085936862,0
MILWAUKEE,3619,AGAPE CTR ACAD,133,math,4,11,382.8,14,388.8,429.4602888,-40.66028875,-4.19951386,-4.233844249,0.051084403,2007,0.00048804,1
MILWAUKEE,3619,EIGHTY FIRST,143,math,4,36,396.4,27,417,440.0818901,-23.08189009,-2.381187596,-2.386604214,0.009783023,2007,0.012285274,1
MILWAUKEE,3619,ELM CREATIVE EL,148,math,4,70,407.6,61,450.5,448.8290912,1.670908802,0.172259556,0.172178474,3.12E-05,2007,0.431938335,0
MILWAUKEE,3619,ENGLEBURG EL,152,math,4,56,393.4,44,455,437.7388898,17.2611102,1.781099904,1.78298109,0.006186897,2007,0.040824819,0
MILWAUKEE,3619,THURSTON WOODS,154,math,4,36,386.4,26,425.7,432.2718891,-6.571889104,-0.678529084,-0.678351419,0.001173382,2007,0.251890064,0
MILWAUKEE,3619,FAIRVIEW EL,155,math,4,44,412.2,43,451.2,452.4216917,-1.221691653,-0.125922998,-0.125862883,1.35E-05,2007,0.45022052,0
MILWAUKEE,3619,IDEAL,165,math,4,15,391.3,10,464.2,436.0987896,28.10121041,2.900130461,2.910620187,0.017821902,2007,0.008646892,1
MILWAUKEE,3619,MILWAUKEE SPA,167,math,4,66,424.2,58,473.7,461.7936928,11.90630716,1.226824803,1.227125723,0.000801877,2007,0.112409832,0
MILWAUKEE,3619,FIFTY THIRD STR,170,math,4,29,363.6,29,403.9,414.4650869,-10.56508685,-1.093711505,-1.093815691,0.006244847,2007,0.141678462,0
MILWAUKEE,3619,FOREST HOME AVE,173,math,4,54,387.6,77,422.1,433.2090892,-11.10908922,-1.146856818,-1.147032384,0.003207571,2007,0.127483244,0
MILWAUKEE,3619,HAPA HMONG AMER,175,math,4,19,395.7,23,468.5,439.53519,28.96480998,2.988236088,2.999805545,0.015860425,2007,0.003298796,1
MILWAUKEE,3619,WASHINGTON CARV,178,math,4,60,362,48,406.4,413.2154867,-6.815486694,-0.705708361,-0.705536459,0.002714328,2007,0.241979407,0
MILWAUKEE,3619,FRANKLIN EL,179,math,4,41,378.7,27,444.8,426.2581883,18.54181166,1.915870977,1.918359531,0.012210031,2007,0.033054603,0
MILWAUKEE,3619,GAENSLEN EL,185,math,4,30,387.7,30,412.6,433.2871892,-20.68718923,-2.135641414,-2.139342734,0.011081663,2007,0.020477188,1
MILWAUKEE,3619,GARDEN HOMES EL,188,math,4,41,362.3,26,402.9,413.4497867,-10.54978672,-1.092328806,-1.092431256,0.006451188,2007,0.142529755,0
MILWAUKEE,3619,CARTER SCH,189,math,4,23,337.4,21,383.6,394.0028843,-10.40288426,-1.081679485,-1.081768777,0.011344638,2007,0.146113342,0
MILWAUKEE,3619,GOODRICH EL,192,math,4,40,392.9,39,426.3,437.3483898,-11.04838975,-1.140080584,-1.140246531,0.002586043,2007,0.13065982,0
MILWAUKEE,3619,GRANT EL,193,math,4,64,426.2,59,462.3,463.355693,-1.055693036,-0.108775895,-0.108723753,6.02E-06,2007,0.456898438,0
MILWAUKEE,3619,RIVER TRAIL EL,194,math,4,41,419.9,34,452,458.4353924,-6.435392414,-0.663155095,-0.662974821,0.000269389,2007,0.255975661,0
MILWAUKEE,3619,GRANTOSA DRIVE,196,math,4,72,411.9,60,440.6,452.1873916,-11.58739162,-1.194357216,-1.194604565,0.001230638,2007,0.118510968,0
MILWAUKEE,3619,GREEN BAY AVE,199,math,4,48,363.4,40,412.9,414.3088868,-1.408886832,-0.145853893,-0.145784646,0.000111663,2007,0.442421153,0
MILWAUKEE,3619,GREENFLD EL,202,math,4,40,414.7,68,452.9,454.3741919,-1.4741919,-0.151935088,-0.151863086,1.75E-05,2007,0.439875644,0
MILWAUKEE,3619,HAMPTON EL,205,math,4,45,370.8,43,433.3,420.0882876,13.21171244,1.366387518,1.366962968,0.007946149,2007,0.089454735,0
MILWAUKEE,3619,HARTFORD AVE EL,208,math,4,56,391.5,49,447.4,436.2549896,11.14501039,1.150180145,1.150360483,0.0027814,2007,0.127847179,0
MILWAUKEE,3619,HAWLEY ROAD EL,211,math,4,31,405.7,29,459.1,447.345191,11.75480899,1.211958325,1.212234254,0.001685905,2007,0.117776387,0
MILWAUKEE,3619,HAWTHORNE EL,212,math,4,51,476,41,458.1,502.249498,-44.14949796,-4.558446138,-4.602855452,0.053574939,2007,2.08E-05,1
MILWAUKEE,3619,HAYES CITY BI,214,math,4,33,408.5,42,439.5,449.5319913,-10.03199129,-1.034187257,-1.034222172,0.001079333,2007,0.153547132,0
MILWAUKEE,3619,HI MOUNT BLVD,217,math,4,49,398,43,434.4,441.3314903,-6.93149025,-0.714990513,-0.714820923,0.000824661,2007,0.239337183,0
MILWAUKEE,3619,HOLMES EL,218,math,4,34,366.6,24,413.8,416.8080872,-3.008087149,-0.311272999,-0.311136625,0.000465562,2007,0.37924962,0
MILWAUKEE,3619,HOPKINS STR EL,220,math,4,40,363.1,27,424.3,414.0745868,10.2254132,1.058622596,1.058684619,0.005930325,2007,0.149740253,0
MILWAUKEE,3619,HUMBOLDT PARK,223,math,4,54,406.4,54,440.3,447.8918911,-7.59189108,-0.782719944,-0.782572808,0.000681019,2007,0.218680342,0
MILWAUKEE,3619,MILW SIGN LANG,226,math,4,48,406.4,44,449.1,447.8918911,1.20810892,0.124555389,0.124495906,1.72E-05,2007,0.450751414,0
MILWAUKEE,3619,KAGEL EL,232,math,4,33,390.2,29,440.1,435.2396895,4.86031052,0.501644816,0.501462679,0.00055639,2007,0.309982812,0
MILWAUKEE,3619,KEEFE AVE EL,235,math,4,31,383.3,19,421.8,429.8507888,-8.050788798,-0.831467758,-0.831343203,0.001967989,2007,0.208336072,0
MILWAUKEE,3619,LAFOLLETTE EL,238,math,4,31,365.1,23,433.7,415.636587,18.063413,1.869558888,1.871827583,0.017512367,2007,0.03729307,0
MILWAUKEE,3619,LANCASTER EL,241,math,4,48,360.8,35,406.2,412.2782866,-6.078286576,-0.629484613,-0.629300204,0.002229347,2007,0.266679239,0
MILWAUKEE,3619,LEE EL,244,math,4,23,401.7,17,407.2,444.2211906,-37.02119062,-3.817864715,-3.843277217,0.020029011,2007,0.000717765,1
MILWAUKEE,3619,LINCOLN AVE EL,250,math,4,61,403.2,50,445.1,445.3926908,-0.292690764,-0.030181493,-0.030166866,1.17E-06,2007,0.488028256,0
MILWAUKEE,3619,LLOYD STREET EL,253,math,4,55,380,62,418.2,427.2734885,-9.073488472,-0.937406374,-0.937351195,0.002799901,2007,0.176137227,0
MILWAUKEE,3619,LONGFELLOW EL,256,math,4,54,414.4,52,437.4,454.1398919,-16.73989187,-1.725286162,-1.726943996,0.002292906,2007,0.045115346,0
MILWAUKEE,3619,LOWELL EL,257,math,4,24,413,17,444.4,453.0464917,-8.646491732,-0.891189714,-0.891100703,0.000651621,2007,0.193039762,0
MILWAUKEE,3619,MACDOWELL EL,261,math,4,30,436.8,22,449.9,471.6342941,-21.73429408,-2.23946822,-2.24384605,0.002601453,2007,0.017875378,1
MILWAUKEE,3619,MANITOBA EL,265,math,4,58,412.7,48,443.6,452.8121917,-9.212191702,-0.949506823,-0.949461454,0.000749856,2007,0.173621409,0
